Billed_Qty,Product_MRP,Offtake_unit,Product_Cost,Profit_Margin,Category
10,364,10,249.6,84.448,C
10,364,10,249.6,84.448,C
10,364,10,249.6,84.448,C
25,211.05,15,143.21,84.42466667,C
2,126,1,71.01,84.4164,C
1,181,1,81.88,84.3816,C
4,267,4,163.06,84.3728,C
1,351.5,1,238.52,84.3576,C
1,351.5,1,238.52,84.3576,C
1,351.5,1,238.52,84.3576,C
1,351.5,1,238.52,84.3576,C
1,351.5,1,238.52,84.3576,C
1,351.5,1,238.52,84.3576,C
1,351.5,1,238.52,84.3576,C
1,351.5,1,238.52,84.3576,C
2,130,1,78.42,84.3392,C
2,130,1,78.42,84.3392,C
20,115,10,65.03,84.3328,C
1,351.36,1,238.42,84.3296,C
1,351.36,1,238.42,84.3296,C
1,351.36,1,238.42,84.3296,C
1,351.36,1,238.42,84.3296,C
1,351.36,1,238.42,84.3296,C
1,351.36,1,238.42,84.3296,C
1,351.36,1,238.42,84.3296,C
1,351.36,1,238.42,84.3296,C
1,351.36,1,238.42,84.3296,C
2,139,1,86.47,84.3072,C
2,139,1,86.47,84.3072,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.2,1,238.32,84.2816,C
1,351.05,1,226.1,84.252,C
10,351,10,238.17,84.2496,C
10,351,10,238.17,84.2496,C
10,351,10,238.17,84.2496,C
30,117,10,79.39,84.2496,C
30,117,10,79.39,84.2496,C
10,360,10,246.24,84.2112,C
10,360,10,246.24,84.2112,C
20,125,10,78.96,84.184,C
20,114.8,10,64.92,84.1792,C
20,114.8,10,64.92,84.1792,C
3,135,1,90.63,84.1698,C
1,350.58,1,237.9,84.132,C
10,362.65,10,248.68,84.1284,C
5,701,10,475.67,84.1248,C
20,175.25,10,118.92,84.1192,C
20,175.25,10,118.92,84.1192,C
30,150,15,91.48,84.1072,C
30,150,15,91.48,84.1072,C
30,150,15,91.48,84.1072,C
17,48,3,29.61,84.0752,C
14,250,10,169.64,84.00448,C
14,250,10,169.64,84.00448,C
14,250,10,169.64,84.00448,C
2,175,1,112.71,84.0044,C
2,175,1,112.71,84.0044,C
2,175,1,112.71,84.0044,C
2,175,1,112.71,84.0044,C
2,175,1,112.71,84.0044,C
2,175,1,112.71,84.0044,C
2,175,1,112.71,84.0044,C
1,350,1,237.5,84,C
20,175,10,118.75,84,C
1,350,1,237.5,84,C
20,175,10,118.75,84,C
1,350,1,237.5,84,C
10,350,10,237.5,84,C
20,175,10,118.75,84,C
2,175,1,118.75,84,C
1,350,1,237.5,84,C
30,175,15,118.75,84,C
20,175,10,118.75,84,C
1,350,1,237.5,84,C
10,35,1,23.75,84,C
10,35,1,23.75,84,C
1,350,1,225.43,83.9926,C
1,350,1,225.43,83.9926,C
20,181,10,124.12,83.9712,C
2,139,1,86.65,83.904,C
2,139,1,86.65,83.904,C
2,139,1,86.65,83.904,C
2,132.75,1,81.07,83.9032,C
50,69.9,10,47.43,83.892,C
10,214,10,116.17,83.8896,C
30,120.54,10,82.66,83.8824,C
60,58.25,10,39.53,83.8584,C
60,58.25,10,39.53,83.8584,C
60,58.25,10,39.53,83.8584,C
45,116.5,15,79.06,83.8584,C
2,174.7,1,118.55,83.848,C
1,349.2,1,236.96,83.8048,C
2,135,1,83.13,83.7888,C
1,349,1,224.78,83.7596,C
1,349,1,236.83,83.7504,C
10,349,10,236.83,83.7504,C
10,349,10,236.83,83.7504,C
10,349,10,236.83,83.7504,C
1,349,1,236.83,83.7504,C
1,349,1,236.83,83.7504,C
30,80,10,46.54,83.6256,C
14,189,10,115.42,83.62144,C
40,87,10,59.03,83.5456,C
1,360,1,234.3,83.526,C
15,348,15,236.14,83.5232,C
1,348,1,236.14,83.5232,C
1,348,1,236.14,83.5232,C
15,348,15,236.14,83.5232,C
1,348,1,236.14,83.5232,C
1,348,1,236.14,83.5232,C
1,348,1,236.14,83.5232,C
1,348,1,236.14,83.5232,C
1,348,1,236.14,83.5232,C
1,348,1,236.14,83.5232,C
2,180,1,123.43,83.5168,C
30,174,15,112.07,83.5148,C
1,360,1,234.31,83.5142,C
1,360,1,234.31,83.5142,C
1,360,1,234.31,83.5142,C
1,360,1,234.31,83.5142,C
1,360,1,234.31,83.5142,C
1,360,1,234.31,83.5142,C
30,174,15,118.08,83.5008,C
80,43.5,10,29.52,83.5008,C
20,174,10,118.08,83.5008,C
30,116,10,78.72,83.5008,C
21,116,7,78.72,83.5008,C
30,116,10,78.72,83.5008,C
30,116,10,78.72,83.5008,C
30,116,10,78.72,83.5008,C
30,173.8,15,117.93,83.4368,C
1,413,1,294.26,83.4288,C
1,140,1,53.9,83.405,C
1,347.5,1,235.81,83.3928,C
20,173.7,10,117.87,83.3712,C
4,100,1,70.68,83.3536,C
30,359,30,246.17,83.2896,C
30,359,30,246.17,83.2896,C
20,173.51,10,117.74,83.2824,C
1,180,1,92.12,83.274,C
1,347,1,235.47,83.2736,C
1,347,1,235.47,83.2736,C
15,347,15,235.47,83.2736,C
15,347,15,235.47,83.2736,C
15,346.92,15,235.41,83.2608,C
30,173.4,15,117.67,83.2192,C
30,173.4,15,117.67,83.2192,C
30,173.4,15,117.67,83.2192,C
30,173.4,15,117.67,83.2192,C
10,346.75,10,235.3,83.214,C
4,346.64,4,235.22,83.1936,C
4,346.64,4,235.22,83.1936,C
4,346.64,4,235.22,83.1936,C
4,346.64,4,235.22,83.1936,C
4,346.64,4,235.22,83.1936,C
2,121.7,1,71.53,83.1728,C
20,173.25,10,117.56,83.1656,C
1,519.64,1,389.72,83.1536,C
15,346.33,15,235.01,83.1188,C
15,346.33,15,235.01,83.1188,C
21,151.36,15,82.16,83.07712,C
30,115.35,10,78.27,83.0628,C
1,346,1,234.78,83.0464,C
20,173,10,117.39,83.0464,C
20,173,10,117.39,83.0464,C
20,173,10,117.39,83.0464,C
20,173,10,117.39,83.0464,C
14,346.01,14,234.79,83.0452,C
14,346.01,14,234.79,83.0452,C
1,346,1,222.85,83.037,C
1,346,1,222.85,83.037,C
1,346,1,222.85,83.037,C
20,149,10,95.97,83.0272,C
20,208,10,141.14,82.9096,C
20,208,10,141.14,82.9096,C
60,205,30,146.06,82.8256,C
60,205,30,146.06,82.8256,C
60,205,30,146.06,82.8256,C
1,357,1,244.8,82.824,C
1,357,1,244.8,82.824,C
1,357,1,244.8,82.824,C
1,357,1,244.8,82.824,C
1,357,1,244.8,82.824,C
1,357,1,244.8,82.824,C
30,115,10,78.03,82.8192,C
30,115,10,78.03,82.8192,C
1,690,2,468.22,82.7968,C
1,690,2,468.22,82.7968,C
1,690,2,468.22,82.7968,C
1,690,2,468.22,82.7968,C
1,690,2,468.22,82.7968,C
1,345,1,234.11,82.7968,C
1,345,1,234.11,82.7968,C
1,690,2,468.22,82.7968,C
1,690,2,468.22,82.7968,C
1,690,2,468.22,82.7968,C
1,690,2,468.22,82.7968,C
1,180,1,86.79,82.7952,C
30,115,10,74.07,82.7922,C
15,230,10,156.08,82.7856,C
15,230,10,156.08,82.7856,C
1,675,1,501.88,82.7816,C
30,114.95,10,78,82.77,C
20,172.4,10,116.98,82.7648,C
20,172.4,10,116.98,82.7648,C
20,172.4,10,116.98,82.7648,C
21,246.27,15,167.11,82.74952,C
10,415,10,281.61,82.7002,C
30,172.3,15,116.92,82.6992,C
30,172.3,15,116.92,82.6992,C
30,172.3,15,116.92,82.6992,C
30,172.3,15,116.92,82.6992,C
30,172.25,15,116.88,82.6888,C
45,114.85,15,77.94,82.6716,C
30,114.7,10,77.83,82.5912,C
20,177.98,10,122.04,82.5904,C
1,356,1,244.12,82.5856,C
1,344,1,233.42,82.5696,C
1,344,1,233.42,82.5696,C
1,344,1,233.42,82.5696,C
30,172,15,116.71,82.5696,C
30,172,15,116.71,82.5696,C
1,344,1,233.42,82.5696,C
1,344,1,233.42,82.5696,C
30,172,15,116.71,82.5696,C
30,172,15,116.71,82.5696,C
1,344,1,233.42,82.5696,C
15,22.92,1,15.55,82.56,C
1,344,1,221.56,82.5592,C
2,172,1,110.78,82.5592,C
2,172,1,110.78,82.5592,C
51,225,50,137.2,82.5588,C
51,225,50,137.2,82.5588,C
20,172,10,116.72,82.5472,C
5,45,1,25.44,82.536,C
30,133.5,15,82.36,82.5136,C
30,133.5,15,82.36,82.5136,C
30,133.5,15,82.36,82.5136,C
35,98.2,10,66.63,82.5104,C
30,75,10,42.41,82.5024,C
10,343.4,10,233.03,82.4064,C
10,343.35,10,232.99,82.4012,C
20,171.6,10,116.44,82.3744,C
20,51.45,3,34.91,82.33866667,C
1,396,1,280.06,82.3328,C
1,396,1,280.06,82.3328,C
30,133,15,82.05,82.208,C
30,133,15,82.05,82.208,C
30,133,15,82.05,82.208,C
30,133,15,82.05,82.208,C
30,133,15,82.05,82.208,C
1,295,1,190,82.2,C
21,163,10,110.61,82.14528,C
9,38,1,25.78,82.1376,C
25,141.55,10,97.06,82.107,C
15,684,30,440.54,82.0814,C
25,205.18,15,139.23,82.07066667,C
40,85.48,10,58.01,82.0352,C
20,176.8,10,121.24,82.0224,C
20,246,10,173.73,81.9972,C
15,353.25,15,242.23,81.9524,C
30,170.75,15,115.87,81.9512,C
30,170.75,15,115.87,81.9512,C
30,170.75,15,115.87,81.9512,C
30,170.75,15,115.87,81.9512,C
30,170.75,15,115.87,81.9512,C
30,170.75,15,115.87,81.9512,C
30,170.75,15,115.87,81.9512,C
30,170.75,15,115.87,81.9512,C
30,170.75,15,115.88,81.9288,C
30,170.75,15,115.88,81.9288,C
30,170.75,15,115.88,81.9288,C
15,265,15,163.48,81.9024,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.35,10,126.3,81.894,C
10,223.32,10,126.28,81.8864,C
10,223.32,10,126.28,81.8864,C
10,223.32,10,126.28,81.8864,C
10,223.32,10,126.28,81.8864,C
10,223.32,10,126.28,81.8864,C
10,223.32,10,126.28,81.8864,C
10,223.32,10,126.28,81.8864,C
10,223.32,10,126.28,81.8864,C
10,223.32,10,126.28,81.8864,C
10,223.32,10,126.28,81.8864,C
1,341.13,1,231.48,81.8724,C
1,341.13,1,231.48,81.8724,C
10,341,10,231.39,81.8432,C
2,55,1,12.57,81.8432,C
2,55,1,12.57,81.8432,C
2,55,1,12.57,81.8432,C
2,55,1,12.57,81.8432,C
2,55,1,12.57,81.8432,C
30,113.7,10,77.16,81.8424,C
1,491,1,346.75,81.835,C
50,70.54,10,48.37,81.828,C
50,68.15,10,46.25,81.75,C
20,170.3,10,115.56,81.7456,C
7,340.55,7,231.09,81.7292,C
7,340.55,7,231.09,81.7292,C
20,170.3,10,115.57,81.7232,C
20,170.3,10,115.57,81.7232,C
1,352,1,241.37,81.6656,C
10,99.5,10,15.93,81.6584,C
10,99.5,10,15.93,81.6584,C
10,99.5,10,15.93,81.6584,C
1,340,1,218.98,81.6036,C
1,340,1,218.98,81.6036,C
1,340,1,218.98,81.6036,C
1,340,1,218.98,81.6036,C
1,340,1,218.98,81.6036,C
1,340,1,230.72,81.5936,C
2,170,1,115.36,81.5936,C
1,340,1,230.72,81.5936,C
2,170,1,115.36,81.5936,C
20,170,10,115.36,81.5936,C
1,340,1,230.72,81.5936,C
1,340,1,230.72,81.5936,C
10,340,10,230.72,81.5936,C
2,170,1,115.36,81.5936,C
2,170,1,115.36,81.5936,C
2,170,1,115.36,81.5936,C
2,170,1,115.36,81.5936,C
15,277,15,174.48,81.5824,C
15,277,15,174.48,81.5824,C
15,277,15,174.48,81.5824,C
15,277,15,174.48,81.5824,C
15,277,15,174.48,81.5824,C
1,351.5,1,241.03,81.5464,C
30,83.75,10,50.51,81.5364,C
30,83.75,10,50.51,81.5364,C
30,83.75,10,50.51,81.5364,C
25,191,15,126.87,81.50933333,C
60,84.9,15,57.61,81.5072,C
60,84.9,15,57.61,81.5072,C
1,351.2,1,240.83,81.4704,C
30,113.1,10,76.75,81.42,C
30,113.05,10,76.71,81.4044,C
30,113,10,76.67,81.3888,C
30,113,10,76.67,81.3888,C
30,113,10,76.67,81.3888,C
30,113,10,76.67,81.3888,C
30,113,10,76.67,81.3888,C
30,113,10,76.67,81.3888,C
30,113,10,76.67,81.3888,C
30,113,10,76.67,81.3888,C
15,226,10,153.35,81.372,C
1,339,1,230.03,81.3664,C
1,339,1,230.03,81.3664,C
1,339,1,230.03,81.3664,C
1,339,1,230.03,81.3664,C
1,339,1,230.03,81.3664,C
1,339,1,230.03,81.3664,C
1,339,1,230.03,81.3664,C
1,339,1,230.03,81.3664,C
1,339,1,230.03,81.3664,C
20,169.5,10,115.02,81.3552,C
10,360,10,248.83,81.3104,C
20,253.99,15,172.35,81.27733333,C
20,195,10,130.82,81.2648,C
20,195,10,130.82,81.2648,C
20,195,10,130.82,81.2648,C
20,195,10,130.82,81.2648,C
30,130,10,87.22,81.2412,C
30,169.18,15,114.8,81.208,C
30,169.18,15,114.8,81.208,C
30,169.18,15,114.8,81.208,C
30,169.18,15,114.8,81.208,C
1,350,1,227.79,81.2078,C
1,350,1,227.79,81.2078,C
20,175,10,120,81.2,C
1,350,1,240,81.2,C
1,350,1,240,81.2,C
1,350,1,240,81.2,C
1,350,1,240,81.2,C
20,169,10,114.67,81.1392,C
20,169,10,114.67,81.1392,C
20,169,10,114.67,81.1392,C
20,169,10,114.67,81.1392,C
1,338,1,229.35,81.128,C
1,338,1,229.35,81.128,C
1,338,1,229.35,81.128,C
15,338,15,217.69,81.1258,C
15,338,15,217.69,81.1258,C
1,338,1,229.36,81.1168,C
15,338,15,229.36,81.1168,C
1,337.75,1,229.19,81.0572,C
1,337.75,1,229.19,81.0572,C
1,337.75,1,229.19,81.0572,C
1,337.75,1,229.19,81.0572,C
1,337.75,1,229.19,81.0572,C
5,45,1,25.71,81.024,C
30,225,20,152.67,81.0144,C
90,97.1,30,62.6,80.964,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
50,225,50,137.2,80.94,C
30,168.6,15,114.41,80.9216,C
30,168.6,15,114.41,80.9216,C
10,337,10,243.92,80.884,C
30,168.5,15,114.34,80.8784,C
1,228.54,1,131.89,80.8232,C
1,336.75,1,228.51,80.8188,C
1,336.75,1,228.51,80.8188,C
30,112.25,10,76.17,80.8188,C
30,168.25,15,114.17,80.7592,C
2,110,1,62.2,80.672,C
2,110,1,59.04,80.6656,C
30,112,10,76,80.64,C
30,112,10,76,80.64,C
30,112,10,76,80.64,C
15,315,15,209.25,80.64,C
20,168,10,114,80.64,C
10,399,10,284.29,80.5952,C
10,399,10,284.29,80.5952,C
10,399,10,284.29,80.5952,C
10,399,10,284.29,80.5952,C
10,399,10,284.29,80.5952,C
15,335.62,15,227.74,80.5512,C
15,110,10,47.73,80.5179,C
1,425,1,307.62,80.4656,C
30,167.62,15,113.74,80.4624,C
30,167.62,15,113.74,80.4624,C
1,275,1,164.9,80.418,C
1,275,1,164.9,80.418,C
1,275,1,164.9,80.418,C
1,275,1,164.9,80.418,C
10,335,10,242.48,80.396,C
45,84.8,15,51.79,80.3856,C
15,334.9,15,227.25,80.38,C
15,334.9,15,227.25,80.38,C
15,334.9,15,227.25,80.38,C
15,334.85,15,227.22,80.3636,C
2,130,1,80.2,80.352,C
2,130,1,80.2,80.352,C
60,83.7,15,56.8,80.336,C
15,345.95,15,237.23,80.2524,C
180,37.15,20,25.21,80.2332,C
10,334,10,226.64,80.1632,C
15,334,15,226.64,80.1632,C
20,167,10,113.33,80.1408,C
20,167,10,113.33,80.1408,C
20,167,10,113.33,80.1408,C
3,111.3,1,75.53,80.1192,C
15,333.8,15,226.51,80.1088,C
15,333.8,15,226.51,80.1088,C
15,333.8,15,226.51,80.1088,C
30,111.2,10,75.46,80.0544,C
30,111.2,10,75.46,80.0544,C
30,111.2,10,75.46,80.0544,C
30,111.2,10,75.46,80.0544,C
30,111.2,10,75.46,80.0544,C
30,111.2,10,75.46,80.0544,C
30,111.2,10,75.46,80.0544,C
10,259,10,151.65,80.053,C
10,259,10,151.65,80.053,C
10,259,10,151.65,80.053,C
20,129.5,10,79.89,80.0464,C
15,345,15,236.57,80.0416,C
10,345,10,236.57,80.0416,C
20,172.4,10,118.21,80.0096,C
20,172.4,10,118.21,80.0096,C
10,400,10,285.71,80.0048,C
1,333,1,214.47,79.9254,C
1,333,1,214.47,79.9254,C
1,333,1,214.47,79.9254,C
1,333,1,214.47,79.9254,C
1,333,1,214.47,79.9254,C
1,333,1,214.47,79.9254,C
1,333,1,214.47,79.9254,C
1,333,1,214.47,79.9254,C
1,333,1,214.47,79.9254,C
1,333,1,214.47,79.9254,C
10,333,10,225.97,79.9136,C
10,333,10,225.97,79.9136,C
10,333,10,225.97,79.9136,C
30,111,10,75.33,79.8912,C
1,165,1,76,79.88,C
6,36.3,1,20.53,79.8384,C
6,36.3,1,20.53,79.8384,C
10,332.59,10,225.68,79.8284,C
1,650,1,483.2,79.824,C
1,650,1,483.2,79.824,C
1,332.5,1,225.63,79.7944,C
1,332.5,1,225.63,79.7944,C
1,332.5,1,225.63,79.7944,C
1,332.5,1,225.63,79.7944,C
15,687.75,30,471.6,79.779,C
2,220.19,1,161.01,79.7176,C
2,220.19,1,161.01,79.7176,C
6,553.55,10,375.62,79.71336,C
20,166,10,112.64,79.6864,C
20,166,10,112.64,79.6864,C
2,137,1,86.77,79.6352,C
1,140,1,53.9,79.632,C
45,110.52,15,74.99,79.5936,C
1,331.6,1,225.02,79.5776,C
30,343,30,235.2,79.576,C
30,343,30,235.2,79.576,C
30,343,30,235.2,79.576,C
10,360,10,237.66,79.5612,C
10,360,10,237.66,79.5612,C
20,180,10,125.2,79.552,C
20,180,10,125.2,79.552,C
5,45,1,25.98,79.512,C
5,45,1,25.98,79.512,C
40,85.7,10,58.77,79.5104,C
2,165.6,1,112.38,79.4688,C
1,331,1,213.19,79.4358,C
1,331,1,213.19,79.4358,C
12,114.06,4,78.21,79.3944,C
5,397,10,212.72,79.3768,C
5,397,10,212.72,79.3768,C
30,155,15,102.96,79.3696,C
30,46.75,10,18.13,79.3332,C
1,476,1,336.16,79.3312,C
2,131.3,1,81.84,79.2784,C
5,660.66,10,448.31,79.2764,C
5,660.66,10,448.31,79.2764,C
30,165,15,111.96,79.2096,C
30,165,15,111.96,79.2096,C
30,165,15,111.96,79.2096,C
10,330,10,223.92,79.2096,C
1,330,1,223.92,79.2096,C
1,330,1,223.92,79.2096,C
15,220,10,141.69,79.2087,C
15,220,10,141.69,79.2087,C
10,415,10,284.57,79.2074,C
10,415,10,284.57,79.2074,C
